Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying?,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  .1,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?",Which of these factors would most motivate you to apply for a position at the organisation?,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?,questions_answered,completion_percentage,completion_category
1674,2025-11-11 13:40:46,2025-11-11 13:41:14,Partial,English,1762839640_6912cc587e8f43.66038244,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Instagram 405.1.0.27.75 (iPhone15,4; iOS 18_6_2; en_US; en; scale=3.00; 1179x2556; IABMV/1; 817093285)",,137.132.26.241,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1675,2025-11-11 13:40:56,2025-11-11 13:43:02,Complete,English,1762839649_6912cc61490151.39682452,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",,137.132.26.209,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,,Application and interview process,,,6.0,Learning and development,,12,66.66666666666666,Partial (30-70%)
1676,2025-11-11 13:41:07,2025-11-11 21:32:44,Complete,English,1762839619_6912cc4343d0d8.07706115,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,104.28.122.112,-97.821998596191,37.750999450684,United States,,,,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1677,2025-11-11 13:41:24,2025-11-11 13:42:28,Complete,English,1762839681_6912cc811b2402.36886327,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.83,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1678,2025-11-11 13:42:16,2025-11-11 19:00:05,Complete,English,1762839731_6912ccb330f916.72805052,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.172,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,,Application and interview process,,,9.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1679,2025-11-11 13:42:33,2025-11-11 13:42:57,Partial,English,1762839738_6912ccba759ff5.88624392,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.56.16.62,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,,,,,,,,,,,,,,,,,,0,0.0,
1680,2025-11-11 13:43:09,2025-11-11 19:45:21,Complete,English,1762839784_6912cce899b529.29455812,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,137.132.26.117,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,Work-life balance and culture,,,,5.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1681,2025-11-11 13:43:14,2025-11-11 17:10:04,Complete,English,1762839790_6912ccee42dff8.08646794,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,104.28.122.111,-97.821998596191,37.750999450684,United States,,,,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1682,2025-11-11 13:43:23,2025-11-11 13:48:51,Complete,English,1762839800_6912ccf8104dd7.01480220,"Mozilla/5.0 (Linux; Android 12; SM-S901E Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/141.0.7390.122 Mobile Safari/537.36 Instagram 405.1.0.57.77 Android (31/12; 480dpi; 1080x2214; samsung; SM-S901E; r0q; qcom; en_GB; 818801783; IABMV/1)",,219.74.11.154,103.78970336914,1.3242000341415,Singapore,Singapore,0,27,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Medicine, Dentistry and related subjects",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,6.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1683,2025-11-11 13:43:25,2025-11-11 13:44:57,Complete,English,1762839802_6912ccfa1a0508.58821422,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,122.11.246.0,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1684,2025-11-11 13:43:27,2025-11-11 15:50:34,Complete,English,1762839785_6912cce9eaedc6.71017664,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,119.234.21.20,103.84470367432,1.3050999641418,Singapore,Singapore,0,22,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,10.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1685,2025-11-11 13:43:34,2025-11-11 13:44:52,Complete,English,1762839806_6912ccfe991642.03097380,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,137.132.26.39,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,5.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1686,2025-11-11 13:43:31,2025-11-11 13:44:17,Disqualified,English,1762839806_6912ccfebcf0a0.36952127,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/141.0.3537.99 Version/18.0 Mobile/15E148 Safari/604.1",,137.132.26.7,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1687,2025-11-11 13:43:39,2025-11-11 22:52:56,Complete,English,1762839805_6912ccfd0a8ba0.38092306,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",,119.56.69.42,103.80139923096,1.3673000335693,Singapore,,,,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,6.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1688,2025-11-11 13:44:19,2025-11-11 13:45:29,Complete,English,1762839854_6912cd2e03b6e5.58576237,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,104.28.122.111,-97.821998596191,37.750999450684,United States,,,,National University of Singapore (NUS),Year 1,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,6.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1689,2025-11-11 13:45:03,2025-11-11 13:49:29,Complete,English,1762839899_6912cd5ba2d9b5.78336882,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,137.132.26.146,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,,Application and interview process,,,7.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1690,2025-11-11 13:45:15,2025-11-11 13:46:49,Complete,English,1762839905_6912cd61e56280.52373982,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,122.11.245.14,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 1,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,6.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1691,2025-11-11 13:45:19,2025-11-11 21:06:56,Complete,English,1762839915_6912cd6b47ae10.21489343,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.194,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,10.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1692,2025-11-11 13:45:27,2025-11-11 13:49:11,Complete,English,1762839922_6912cd7247a3c9.93591105,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,104.28.122.112,-97.821998596191,37.750999450684,United States,,,,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,,Work-life balance and culture,Application and interview process,,,5.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1693,2025-11-11 13:45:51,2025-11-11 13:45:51,Partial,English,1762839945_6912cd8957f198.35232795,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.130,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,,0,0.0,
1694,2025-11-11 13:46:10,2025-11-11 18:10:29,Complete,English,1762839963_6912cd9b0c1f26.65537398,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,104.28.122.113,-97.821998596191,37.750999450684,United States,,,,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,7.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1695,2025-11-11 13:46:24,2025-11-11 13:47:41,Complete,English,1762839969_6912cda107cf59.12186349,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,104.28.122.113,-97.821998596191,37.750999450684,United States,,,,National University of Singapore (NUS),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1696,2025-11-11 13:46:42,2025-11-11 13:47:17,Disqualified,English,1762839997_6912cdbdb38f59.57297917,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.95,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,"Non-Singaporean, no long-term residence status",Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1697,2025-11-11 13:46:54,2025-11-11 13:47:35,Disqualified,English,1762840000_6912cdc0c60a94.57550868,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,122.11.246.15,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 3,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)","Non-Singaporean, with long-term residence status",Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1698,2025-11-11 13:46:59,2025-11-11 13:48:55,Complete,English,1762839963_6912cd9ba6b828.14186312,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",,137.132.26.149,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,,Work-life balance and culture,Application and interview process,,,8.0,Job security,,12,66.66666666666666,Partial (30-70%)
1699,2025-11-11 13:47:03,2025-11-11 13:48:42,Complete,English,1762840012_6912cdcc88d4d8.41998057,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.1,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,5.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1700,2025-11-11 13:47:41,2025-11-11 13:49:24,Complete,English,1762840012_6912cdcc0e30b7.39563817,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,137.132.26.106,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,9.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1701,2025-11-11 13:47:50,2025-11-11 13:49:17,Complete,English,1762840064_6912ce002583b9.21580155,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,119.56.77.63,103.80139923096,1.3673000335693,Singapore,,,,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,,,Application and interview process,,,5.0,Job security,,12,66.66666666666666,Partial (30-70%)
1702,2025-11-11 13:48:08,2025-11-11 13:48:11,Partial,English,1762840065_6912ce01629ff1.75452534,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.140,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,,,,,,,,,,,,,,,,,,0,0.0,
1703,2025-11-11 13:48:17,2025-11-11 14:13:35,Complete,English,1762840004_6912cdc4c84e73.65633859,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",,122.11.214.85,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,National University of Singapore (NUS),Year 2,Bachelor's Degree,Geography and Environmental Science,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",,Career progression and development,,Work-life balance and culture,Application and interview process,,,6.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1704,2025-11-11 13:48:44,2025-11-11 13:50:03,Complete,English,1762840114_6912ce32a50039.89014219,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,137.132.26.155,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,,Application and interview process,,,6.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1705,2025-11-11 13:49:25,2025-11-11 13:51:11,Complete,English,1762840155_6912ce5b1b87c4.14996043,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,137.132.26.93,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,6.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
1706,2025-11-11 13:49:26,2025-11-11 13:50:58,Complete,English,1762840159_6912ce5f83e257.08194387,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,111.65.72.110,103.81749725342,1.3158999681473,Singapore,Singapore,0,25,National University of Singapore (NUS),Year 2,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,9.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1707,2025-11-11 13:49:25,2025-11-11 13:50:10,Disqualified,English,1762840161_6912ce613e5bb4.16050174,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.158,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 3,Postgraduate certificate/diploma,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1708,2025-11-11 13:49:34,2025-11-11 13:50:41,Complete,English,1762840164_6912ce64da8757.54110709,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.211,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 1,Bachelor's Degree,Economics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,Work-life balance and culture,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1709,2025-11-11 13:49:51,2025-11-11 14:26:31,Complete,English,1762840181_6912ce757ed3a8.01426929,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,137.132.26.245,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 2,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,,Work-life balance and culture,Application and interview process,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1710,2025-11-11 13:49:52,2025-11-11 13:51:28,Complete,English,1762840182_6912ce7641fea8.16628783,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,210.10.3.87,103.83670043945,1.3652000427246,Singapore,Singapore,0,57,National University of Singapore (NUS),Year 2,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
1711,2025-11-11 13:50:06,2025-11-11 13:51:14,Complete,English,1762840200_6912ce88b06262.32866826,Mozilla/5.0 (Android 15; Mobile; rv:144.0) Gecko/144.0 Firefox/144.0,,210.10.1.195,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,7.0,Compensation package,,12,66.66666666666666,Partial (30-70%)
1712,2025-11-11 13:50:07,2025-11-11 13:50:40,Disqualified,English,1762840203_6912ce8be4ddc0.32036162,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",,111.65.37.119,103.86280059814,1.3384000062943,Singapore,Singapore,0,35,National University of Singapore (NUS),Year 1,Bachelor's Degree,IT and Technology,"Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1713,2025-11-11 13:50:22,2025-11-11 13:50:22,Partial,English,1762840216_6912ce9853f518.69727858,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36",,119.234.48.194,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,,,,,,,,,,,,,,,,,,0,0.0,
1714,2025-11-11 13:51:25,2025-11-11 13:53:16,Complete,English,1762840281_6912ced92ec934.90265949,Mozilla/5.0 (Android 14; Mobile; rv:144.0) Gecko/144.0 Firefox/144.0,,119.56.17.60,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,National University of Singapore (NUS),Year 4,Bachelor's Degree,Mathematical Science/Statistics,Singaporean/Singapore PR,Prefer not to say,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,,,Work-life balance and culture,Application and interview process,,,10.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
1715,2025-11-11 13:51:55,2025-11-11 13:52:26,Disqualified,English,1762840298_6912ceeaf0b3e5.69744339,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",,137.132.26.36,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,IT and Technology,"Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
1716,2025-11-11 13:52:13,2025-11-11 13:53:12,Complete,English,1762840327_6912cf07d02bc5.13482270,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1",,137.132.26.48,103.76309967041,1.3099000453949,Singapore,Singapore,0,12,National University of Singapore (NUS),Year 4,Bachelor's Degree,"Natural Science (Physics, Chemistry, Biology, Earth Sciences, etc.)",Singaporean/Singapore PR,Female,I’m not familiar enough with the organisation to form a solid opinion,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,2.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
